reps,gt_mean_ns,gt_std_ns,gt_min_ns,gt_max_ns,gt_per_iter_ns,gt_tick_min_ns,gt_tick_mode_ns,gt_tick_gcd_ns,clk_mean_cycles,clk_std_cycles,clk_min_cycles,clk_max_cycles,clk_per_iter_cycles,clk_per_iter_ns_at_GHz,clk_tick_min_cycles
655,1568.0,0.0,1568,1568,2.3938931297709924,32,32,32,2622.0,0.0,2622,2622,4.003053435114504,2.3827699018538713,7
656,1568.0,0.0,1568,1568,2.3902439024390243,32,32,32,2626.0,0.0,2626,2626,4.003048780487805,2.382767131242741,7
657,1600.0,0.0,1600,1600,2.43531202435312,32,32,32,2630.0,0.0,2630,2630,4.0030441400304415,2.382764369065739,7
658,1568.0,0.0,1568,1568,2.382978723404255,32,32,32,2634.0,0.0,2634,2634,4.003039513677812,2.3827616152844118,7
659,1600.0,0.0,1600,1600,2.4279210925644916,32,32,32,2638.0,0.0,2638,2638,4.003034901365706,2.382758869860539,7
660,1568.0,0.0,1568,1568,2.375757575757576,32,32,32,2642.0,0.0,2642,2642,4.003030303030303,2.382756132756133,7
661,1600.0,0.0,1600,1600,2.4205748865355523,32,32,32,2646.0,0.0,2646,2646,4.0030257186081695,2.3827534039334344,7
662,1600.0,0.0,1600,1600,2.416918429003021,32,32,32,2650.0,0.0,2650,2650,4.003021148036254,2.382750683354913,7
663,1568.0,0.0,1568,1568,2.3650075414781297,32,32,32,2654.0,0.0,2654,2654,4.003016591251885,2.382747970983265,7
664,1568.0,0.0,1568,1568,2.36144578313253,32,32,32,2658.0,0.0,2658,2658,4.003012048192771,2.382745266781411,7
665,1600.0,0.0,1600,1600,2.406015037593985,32,32,32,2662.0,0.0,2662,2662,4.003007518796992,2.3827425707124954,7
666,1568.0,0.0,1568,1568,2.354354354354354,32,32,32,2666.0,0.0,2666,2666,4.003003003003003,2.3827398827398825,7
667,1600.0,0.0,1600,1600,2.39880059970015,32,32,32,2670.0,0.0,2670,2670,4.002998500749626,2.3827372028271583,7
668,1600.0,0.0,1600,1600,2.395209580838323,32,32,32,2674.0,0.0,2674,2674,4.002994011976048,2.382734530938124,7
669,1568.0,0.0,1568,1568,2.343796711509716,32,32,32,2678.0,0.0,2678,2678,4.002989536621824,2.3827318670368,7
670,1600.0,0.0,1600,1600,2.388059701492537,32,32,32,2682.0,0.0,2682,2682,4.002985074626865,2.38272921108742,7
671,1568.0,0.0,1568,1568,2.336810730253353,32,32,32,2686.0,0.0,2686,2686,4.002980625931445,2.382726563054432,7
672,1600.0,0.0,1600,1600,2.380952380952381,32,32,32,2690.0,0.0,2690,2690,4.002976190476191,2.3827239229024944,7
673,1600.0,0.0,1600,1600,2.37741456166419,32,32,32,2694.0,0.0,2694,2694,4.00297176820208,2.3827212905964763,7
674,1600.0,0.0,1600,1600,2.373887240356083,32,32,32,2698.0,0.0,2698,2698,4.002967359050445,2.3827186661014554,7
675,1600.0,0.0,1600,1600,2.3703703703703702,32,32,32,2702.0,0.0,2702,2702,4.002962962962963,2.382716049382716,7
676,1600.0,0.0,1600,1600,2.366863905325444,32,32,32,2706.0,0.0,2706,2706,4.002958579881657,2.382713440405748,7
677,1632.0,0.0,1632,1632,2.4106351550960117,32,32,32,2710.0,0.0,2710,2710,4.002954209748892,2.3827108391362453,7
678,1600.0,0.0,1600,1600,2.359882005899705,32,32,32,2714.0,0.0,2714,2714,4.002949852507375,2.3827082455401043,7
679,1632.0,0.0,1632,1632,2.4035346097201766,32,32,32,2718.0,0.0,2718,2718,4.002945508100147,2.382705659583421,7
680,1632.0,0.0,1632,1632,2.4,32,32,32,2722.0,0.0,2722,2722,4.002941176470588,2.382703081232493,7
681,1632.0,0.0,1632,1632,2.39647577092511,32,32,32,2726.0,0.0,2726,2726,4.002936857562408,2.382700510453814,7
682,1632.0,0.0,1632,1632,2.3929618768328447,32,32,32,2730.0,0.0,2730,2730,4.002932551319648,2.3826979472140764,7
683,1632.0,0.0,1632,1632,2.389458272327965,32,32,32,2734.0,0.0,2734,2734,4.002928257686676,2.3826953914801643,7
684,1632.0,0.0,1632,1632,2.3859649122807016,32,32,32,2738.0,0.0,2738,2738,4.002923976608187,2.382692843219159,7
685,1632.0,0.0,1632,1632,2.3824817518248174,32,32,32,2742.0,0.0,2742,2742,4.002919708029197,2.382690302398332,7
686,1632.0,0.0,1632,1632,2.379008746355685,32,32,32,2746.0,0.0,2746,2746,4.002915451895044,2.382687768985145,7
687,1632.0,0.0,1632,1632,2.3755458515283845,32,32,32,2750.0,0.0,2750,2750,4.0029112081513825,2.3826852429472516,7
688,1632.0,0.0,1632,1632,2.372093023255814,32,32,32,2754.0,0.0,2754,2754,4.002906976744186,2.3826827242524917,7
689,1632.0,0.0,1632,1632,2.3686502177068216,32,32,32,2758.0,0.0,2758,2758,4.002902757619739,2.3826802128688924,7
690,1664.0,0.0,1664,1664,2.411594202898551,32,32,32,2762.0,0.0,2762,2762,4.0028985507246375,2.3826777087646653,7
691,1632.0,0.0,1632,1632,2.361794500723589,32,32,32,2766.0,0.0,2766,2766,4.002894356005789,2.3826752119082077,7
692,1664.0,0.0,1664,1664,2.4046242774566475,32,32,32,2770.0,0.0,2770,2770,4.002890173410405,2.382672722268098,7
693,1632.0,0.0,1632,1632,2.354978354978355,32,32,32,2774.0,0.0,2774,2774,4.002886002886003,2.382670239813097,7
694,1632.0,0.0,1632,1632,2.351585014409222,32,32,32,2778.0,0.0,2778,2778,4.002881844380403,2.382667764512145,7
695,1664.0,0.0,1664,1664,2.3942446043165466,32,32,32,2782.0,0.0,2782,2782,4.002877697841726,2.382665296334361,7
696,1632.0,0.0,1632,1632,2.3448275862068964,32,32,32,2786.0,0.0,2786,2786,4.002873563218391,2.382662835249042,7
697,1696.0,0.0,1696,1696,2.4332855093256813,32,32,32,2790.0,0.0,2790,2790,4.0028694404591105,2.382660381225661,7
698,1664.0,0.0,1664,1664,2.383954154727794,32,32,32,2794.0,0.0,2794,2794,4.002865329512894,2.3826579342338654,7
699,1664.0,0.0,1664,1664,2.380543633762518,32,32,32,2798.0,0.0,2798,2798,4.002861230329041,2.382655494243477,7
700,1664.0,0.0,1664,1664,2.3771428571428572,32,32,32,2802.0,0.0,2802,2802,4.002857142857143,2.38265306122449,7
701,1664.0,0.0,1664,1664,2.3737517831669046,32,32,32,2806.0,0.0,2806,2806,4.002853067047075,2.3826506351470687,7
702,1664.0,0.0,1664,1664,2.3703703703703702,32,32,32,2810.0,0.0,2810,2810,4.002849002849003,2.3826482159815496,7
703,1664.0,0.0,1664,1664,2.3669985775248934,32,32,32,2814.0,0.0,2814,2814,4.002844950213372,2.3826458036984355,7
704,1664.0,0.0,1664,1664,2.3636363636363638,32,32,32,2818.0,0.0,2818,2818,4.002840909090909,2.382643398268398,7
705,1664.0,0.0,1664,1664,2.3602836879432623,32,32,32,2822.0,0.0,2822,2822,4.002836879432624,2.382640999662276,7
706,1696.0,0.0,1696,1696,2.4022662889518416,32,32,32,2826.0,0.0,2826,2826,4.002832861189802,2.3826386078510726,7
707,1664.0,0.0,1664,1664,2.3536067892503536,32,32,32,2830.0,0.0,2830,2830,4.002828854314003,2.382636222805954,7
708,1696.0,0.0,1696,1696,2.3954802259887007,32,32,32,2834.0,0.0,2834,2834,4.002824858757062,2.3826338444982516,7
709,1664.0,0.0,1664,1664,2.3469675599435824,32,32,32,2838.0,0.0,2838,2838,4.0028208744710865,2.3826314728994564,7
710,1664.0,0.0,1664,1664,2.343661971830986,32,32,32,2842.0,0.0,2842,2842,4.002816901408451,2.382629107981221,7
711,1696.0,0.0,1696,1696,2.3853727144866386,32,32,32,2846.0,0.0,2846,2846,4.0028129395218,2.3826267497153575,7
712,1696.0,0.0,1696,1696,2.3820224719101124,32,32,32,2850.0,0.0,2850,2850,4.002808988764045,2.382624398073836,7
713,1696.0,0.0,1696,1696,2.378681626928471,32,32,32,2854.0,0.0,2854,2854,4.002805049088359,2.382622053028785,7
714,1696.0,0.0,1696,1696,2.3753501400560224,32,32,32,2858.0,0.0,2858,2858,4.002801120448179,2.3826197145524874,7
715,1728.0,0.0,1728,1728,2.416783216783217,32,32,32,2862.0,0.0,2862,2862,4.002797202797203,2.382617382617383,7
716,1696.0,0.0,1696,1696,2.368715083798883,32,32,32,2866.0,0.0,2866,2866,4.0027932960893855,2.382615057196063,7
717,1696.0,0.0,1696,1696,2.3654114365411436,32,32,32,2870.0,0.0,2870,2870,4.00278940027894,2.3826127382612734,7
718,1728.0,0.0,1728,1728,2.4066852367688023,32,32,32,2874.0,0.0,2874,2874,4.002785515320334,2.3826104257859133,7
719,1696.0,0.0,1696,1696,2.3588317107093184,32,32,32,2878.0,0.0,2878,2878,4.00278164116829,2.3826081197430296,7
720,1728.0,0.0,1728,1728,2.4,32,32,32,2882.0,0.0,2882,2882,4.002777777777778,2.3826058201058204,7
721,1728.0,0.0,1728,1728,2.396671289875173,32,32,32,2886.0,0.0,2886,2886,4.002773925104022,2.382603526847632,7
722,1760.0,0.0,1760,1760,2.4376731301939056,32,32,32,2890.0,0.0,2890,2890,4.002770083102493,2.38260123994196,7
723,1728.0,0.0,1728,1728,2.3900414937759336,32,32,32,2894.0,0.0,2894,2894,4.002766251728907,2.382598959362445,7
724,1728.0,0.0,1728,1728,2.386740331491713,32,32,32,2898.0,0.0,2898,2898,4.002762430939226,2.3825966850828726,7
725,1728.0,0.0,1728,1728,2.3834482758620688,32,32,32,2902.0,0.0,2902,2902,4.002758620689655,2.3825944170771756,7
726,1728.0,0.0,1728,1728,2.3801652892561984,32,32,32,2906.0,0.0,2906,2906,4.002754820936639,2.382592155319428,7
727,1760.0,0.0,1760,1760,2.420907840440165,32,32,32,2910.0,0.0,2910,2910,4.002751031636864,2.3825898997838473,7
728,1728.0,0.0,1728,1728,2.3736263736263736,32,32,32,2914.0,0.0,2914,2914,4.002747252747253,2.382587650444793,7
729,1728.0,0.0,1728,1728,2.3703703703703702,32,32,32,2918.0,0.0,2918,2918,4.002743484224966,2.3825854072767654,7
730,1728.0,0.0,1728,1728,2.367123287671233,32,32,32,2922.0,0.0,2922,2922,4.002739726027397,2.3825831702544034,7
731,1728.0,0.0,1728,1728,2.3638850889192886,32,32,32,2926.0,0.0,2926,2926,4.002735978112175,2.382580939352485,7
732,1760.0,0.0,1760,1760,2.4043715846994536,32,32,32,2930.0,0.0,2930,2930,4.002732240437158,2.3825787145459274,7
733,1760.0,0.0,1760,1760,2.4010914051841747,32,32,32,2934.0,0.0,2934,2934,4.002728512960436,2.3825764958097833,7
734,1760.0,0.0,1760,1760,2.3978201634877383,32,32,32,2938.0,0.0,2938,2938,4.002724795640327,2.3825742831192422,7
735,1728.0,0.0,1728,1728,2.3510204081632655,32,32,32,2942.0,0.0,2942,2942,4.002721088435374,2.382572076449627,7
736,1760.0,0.0,1760,1760,2.391304347826087,32,32,32,2946.0,0.0,2946,2946,4.002717391304348,2.3825698757763973,7
737,1760.0,0.0,1760,1760,2.388059701492537,32,32,32,2950.0,0.0,2950,2950,4.002713704206242,2.3825676810751437,7
738,1760.0,0.0,1760,1760,2.3848238482384825,32,32,32,2954.0,0.0,2954,2954,4.002710027100271,2.3825654923215898,7
739,1760.0,0.0,1760,1760,2.381596752368065,32,32,32,2958.0,0.0,2958,2958,4.002706359945873,2.3825633094915912,7
740,1760.0,0.0,1760,1760,2.3783783783783785,32,32,32,2962.0,0.0,2962,2962,4.0027027027027025,2.3825611325611322,7
741,1760.0,0.0,1760,1760,2.375168690958165,32,32,32,2966.0,0.0,2966,2966,4.002699055330634,2.3825589615063296,7
742,1792.0,0.0,1792,1792,2.4150943396226414,32,32,32,2970.0,0.0,2970,2970,4.002695417789758,2.3825567963034273,7
743,1760.0,0.0,1760,1760,2.3687752355316287,32,32,32,2974.0,0.0,2974,2974,4.002691790040377,2.3825546369287958,7
744,1760.0,0.0,1760,1760,2.3655913978494625,32,32,32,2978.0,0.0,2978,2978,4.002688172043011,2.382552483358935,7
745,1760.0,0.0,1760,1760,2.3624161073825505,32,32,32,2982.0,0.0,2982,2982,4.00268456375839,2.38255033557047,7
746,1792.0,0.0,1792,1792,2.4021447721179623,32,32,32,2986.0,0.0,2986,2986,4.002680965147453,2.382548193540151,7
747,1792.0,0.0,1792,1792,2.3989290495314592,32,32,32,2990.0,0.0,2990,2990,4.002677376171352,2.3825460572448525,7
748,1760.0,0.0,1760,1760,2.3529411764705883,32,32,32,2994.0,0.0,2994,2994,4.002673796791444,2.3825439266615738,7
749,1792.0,0.0,1792,1792,2.392523364485981,32,32,32,2998.0,0.0,2998,2998,4.002670226969292,2.382541801767436,7
750,1792.0,0.0,1792,1792,2.3893333333333335,32,32,32,3002.0,0.0,3002,3002,4.002666666666666,2.3825396825396825,7
751,1792.0,0.0,1792,1792,2.386151797603196,32,32,32,3006.0,0.0,3006,3006,4.0026631158455395,2.3825375689556783,7
752,1792.0,0.0,1792,1792,2.382978723404255,32,32,32,3010.0,0.0,3010,3010,4.002659574468085,2.3825354609929077,7
753,1792.0,0.0,1792,1792,2.3798140770252325,32,32,32,3014.0,0.0,3014,3014,4.00265604249668,2.3825333586289763,7
754,1792.0,0.0,1792,1792,2.376657824933687,32,32,32,3018.0,0.0,3018,3018,4.002652519893899,2.3825312618416064,7
755,1824.0,0.0,1824,1824,2.4158940397350994,32,32,32,3022.0,0.0,3022,3022,4.002649006622517,2.382529170608641,7
756,1824.0,0.0,1824,1824,2.4126984126984126,32,32,32,3026.0,0.0,3026,3026,4.002645502645502,2.382527084908037,7
757,1824.0,0.0,1824,1824,2.4095112285336855,32,32,32,3030.0,0.0,3030,3030,4.002642007926024,2.3825250047178717,7
758,1792.0,0.0,1792,1792,2.3641160949868074,32,32,32,3034.0,0.0,3034,3034,4.002638522427441,2.382522930016334,7
759,1824.0,0.0,1824,1824,2.4031620553359683,32,32,32,3038.0,0.0,3038,3038,4.002635046113307,2.3825208607817303,7
760,1792.0,0.0,1792,1792,2.357894736842105,32,32,32,3042.0,0.0,3042,3042,4.002631578947368,2.382518796992481,7
761,1792.0,0.0,1792,1792,2.354796320630749,32,32,32,3046.0,0.0,3046,3046,4.0026281208935615,2.3825167386271198,7
762,1824.0,0.0,1824,1824,2.393700787401575,32,32,32,3050.0,0.0,3050,3050,4.002624671916011,2.382514685664292,7
763,1824.0,0.0,1824,1824,2.3905635648754915,32,32,32,3054.0,0.0,3054,3054,4.00262123197903,2.382512638082756,7
764,1824.0,0.0,1824,1824,2.387434554973822,32,32,32,3058.0,0.0,3058,3058,4.00261780104712,2.382510595861381,7
765,1824.0,0.0,1824,1824,2.384313725490196,32,32,32,3062.0,0.0,3062,3062,4.002614379084967,2.382508558979147,7
766,1824.0,0.0,1824,1824,2.381201044386423,32,32,32,3066.0,0.0,3066,3066,4.002610966057441,2.3825065274151433,7
767,1856.0,0.0,1856,1856,2.4198174706649285,32,32,32,3070.0,0.0,3070,3070,4.0026075619295955,2.382504501148569,7
768,1824.0,0.0,1824,1824,2.375,32,32,32,3074.0,0.0,3074,3074,4.002604166666667,2.3825024801587302,7
769,1824.0,0.0,1824,1824,2.3719115734720417,32,32,32,3078.0,0.0,3078,3078,4.00260078023407,2.382500464425042,7
770,1856.0,0.0,1856,1856,2.4103896103896103,32,32,32,3082.0,0.0,3082,3082,4.002597402597402,2.3824984539270253,7
771,1856.0,0.0,1856,1856,2.4072632944228274,32,32,32,3086.0,0.0,3086,3086,4.002594033722438,2.3824964486443085,7
772,1856.0,0.0,1856,1856,2.4041450777202074,32,32,32,3090.0,0.0,3090,3090,4.0025906735751295,2.3824944485566246,7
773,1856.0,0.0,1856,1856,2.4010349288486417,32,32,32,3094.0,0.0,3094,3094,4.002587322121604,2.382492453643812,7
774,1856.0,0.0,1856,1856,2.397932816537468,32,32,32,3098.0,0.0,3098,3098,4.002583979328166,2.382490463885813,7
775,1856.0,0.0,1856,1856,2.3948387096774195,32,32,32,3102.0,0.0,3102,3102,4.002580645161291,2.382488479262673,7
776,1856.0,0.0,1856,1856,2.3917525773195876,32,32,32,3106.0,0.0,3106,3106,4.002577319587629,2.382486499754541,7
777,1856.0,0.0,1856,1856,2.3886743886743886,32,32,32,3110.0,0.0,3110,3110,4.002574002574002,2.382484525341668,7
778,1856.0,0.0,1856,1856,2.38560411311054,32,32,32,3114.0,0.0,3114,3114,4.002570694087404,2.382482556004407,7
779,1856.0,0.0,1856,1856,2.3825417201540438,32,32,32,3118.0,0.0,3118,3118,4.002567394094994,2.3824805917232106,7
780,1856.0,0.0,1856,1856,2.3794871794871795,32,32,32,3122.0,0.0,3122,3122,4.0025641025641026,2.3824786324786325,7
781,1888.0,0.0,1888,1888,2.41741357234315,32,32,32,3126.0,0.0,3126,3126,4.002560819462228,2.382476678251326,7
782,1856.0,0.0,1856,1856,2.373401534526854,32,32,32,3130.0,0.0,3130,3130,4.002557544757034,2.382474729022044,7
783,1856.0,0.0,1856,1856,2.3703703703703702,32,32,32,3134.0,0.0,3134,3134,4.002554278416348,2.3824727847716356,7
784,1888.0,0.0,1888,1888,2.4081632653061225,32,32,32,3138.0,0.0,3138,3138,4.002551020408164,2.3824708454810497,7
785,1888.0,0.0,1888,1888,2.405095541401274,32,32,32,3142.0,0.0,3142,3142,4.002547770700637,2.382468911131332,7
786,1888.0,0.0,1888,1888,2.4020356234096694,32,32,32,3146.0,0.0,3146,3146,4.002544529262087,2.3824669817036233,7
787,1888.0,0.0,1888,1888,2.3989834815756037,32,32,32,3150.0,0.0,3150,3150,4.002541296060991,2.3824650571791612,7
788,1856.0,0.0,1856,1856,2.3553299492385786,32,32,32,3154.0,0.0,3154,3154,4.00253807106599,2.3824631375392795,7
789,1888.0,0.0,1888,1888,2.3929024081115338,32,32,32,3158.0,0.0,3158,3158,4.002534854245881,2.3824612227654054,7
790,1856.0,0.0,1856,1856,2.349367088607595,32,32,32,3162.0,0.0,3162,3162,4.00253164556962,2.38245931283906,7
791,1888.0,0.0,1888,1888,2.38685208596713,32,32,32,3166.0,0.0,3166,3166,4.002528445006321,2.382457407741858,7
792,1888.0,0.0,1888,1888,2.3838383838383836,32,32,32,3170.0,0.0,3170,3170,4.002525252525253,2.3824555074555076,7
793,1888.0,0.0,1888,1888,2.380832282471627,32,32,32,3174.0,0.0,3174,3174,4.002522068095838,2.3824536119618083,7
794,1888.0,0.0,1888,1888,2.3778337531486144,32,32,32,3178.0,0.0,3178,3178,4.002518891687657,2.3824517212426533,7
795,1888.0,0.0,1888,1888,2.3748427672955974,32,32,32,3182.0,0.0,3182,3182,4.002515723270441,2.382449835280024,7
796,1888.0,0.0,1888,1888,2.371859296482412,32,32,32,3186.0,0.0,3186,3186,4.00251256281407,2.382447954055994,7
797,1888.0,0.0,1888,1888,2.368883312421581,32,32,32,3190.0,0.0,3190,3190,4.0025094102885825,2.3824460775527276,7
798,1920.0,0.0,1920,1920,2.406015037593985,32,32,32,3194.0,0.0,3194,3194,4.00250626566416,2.3824442057524764,7
799,1920.0,0.0,1920,1920,2.403003754693367,32,32,32,3198.0,0.0,3198,3198,4.002503128911139,2.3824423386375826,7
800,1920.0,0.0,1920,1920,2.4,32,32,32,3202.0,0.0,3202,3202,4.0025,2.3824404761904763,7
801,1920.0,0.0,1920,1920,2.397003745318352,32,32,32,3206.0,0.0,3206,3206,4.002496878901373,2.382438618393674,7
802,1888.0,0.0,1888,1888,2.3541147132169575,32,32,32,3210.0,0.0,3210,3210,4.002493765586035,2.3824367652297824,7
803,1920.0,0.0,1920,1920,2.391033623910336,32,32,32,3214.0,0.0,3214,3214,4.002490660024907,2.382434916681492,7
804,1920.0,0.0,1920,1920,2.388059701492537,32,32,32,3218.0,0.0,3218,3218,4.002487562189055,2.38243307273158,7
805,1920.0,0.0,1920,1920,2.3850931677018634,32,32,32,3222.0,0.0,3222,3222,4.002484472049689,2.3824312333629103,7
806,1952.0,0.0,1952,1952,2.4218362282878414,32,32,32,3226.0,0.0,3226,3226,4.002481389578164,2.382429398558431,7
807,1920.0,0.0,1920,1920,2.379182156133829,32,32,32,3230.0,0.0,3230,3230,4.002478314745972,2.382427568301174,7
808,1920.0,0.0,1920,1920,2.376237623762376,32,32,32,3234.0,0.0,3234,3234,4.002475247524752,2.382425742574257,7
809,1952.0,0.0,1952,1952,2.4128553770086527,32,32,32,3238.0,0.0,3238,3238,4.002472187886279,2.38242392136088,7
810,1952.0,0.0,1952,1952,2.4098765432098768,32,32,32,3242.0,0.0,3242,3242,4.002469135802469,2.382422104644327,7
811,1920.0,0.0,1920,1920,2.367447595561036,32,32,32,3246.0,0.0,3246,3246,4.002466091245376,2.3824202924079616,7
812,1952.0,0.0,1952,1952,2.4039408866995076,32,32,32,3250.0,0.0,3250,3250,4.002463054187192,2.382418484635233,7
813,1952.0,0.0,1952,1952,2.4009840098400983,32,32,32,3254.0,0.0,3254,3254,4.002460024600246,2.3824166813096705,7
814,1920.0,0.0,1920,1920,2.3587223587223587,32,32,32,3258.0,0.0,3258,3258,4.002457002457002,2.3824148824148823,7
815,1952.0,0.0,1952,1952,2.3950920245398772,32,32,32,3262.0,0.0,3262,3262,4.002453987730061,2.38241308793456,7
816,1952.0,0.0,1952,1952,2.392156862745098,32,32,32,3266.0,0.0,3266,3266,4.002450980392157,2.3824112978524745,7
817,1952.0,0.0,1952,1952,2.389228886168911,32,32,32,3270.0,0.0,3270,3270,4.002447980416156,2.382409512152474,7
818,1952.0,0.0,1952,1952,2.3863080684596576,32,32,32,3274.0,0.0,3274,3274,4.002444987775061,2.382407730818489,7
819,1952.0,0.0,1952,1952,2.3833943833943834,32,32,32,3278.0,0.0,3278,3278,4.002442002442002,2.382405953834525,7
820,1952.0,0.0,1952,1952,2.3804878048780487,32,32,32,3282.0,0.0,3282,3282,4.0024390243902435,2.382404181184669,7
821,1984.0,0.0,1984,1984,2.4165651644336177,32,32,32,3286.0,0.0,3286,3286,4.002436053593179,2.3824024128530827,7
822,1984.0,0.0,1984,1984,2.413625304136253,32,32,32,3290.0,0.0,3290,3290,4.002433090024331,2.3824006488240066,7
823,1952.0,0.0,1952,1952,2.3718104495747268,32,32,32,3294.0,0.0,3294,3294,4.002430133657351,2.382398889081757,7
824,1984.0,0.0,1984,1984,2.407766990291262,32,32,32,3298.0,0.0,3298,3298,4.002427184466019,2.3823971336107257,7
825,1952.0,0.0,1952,1952,2.366060606060606,32,32,32,3302.0,0.0,3302,3302,4.002424242424242,2.3823953823953823,7
826,1984.0,0.0,1984,1984,2.401937046004843,32,32,32,3306.0,0.0,3306,3306,4.0024213075060535,2.3823936354202697,7
827,1952.0,0.0,1952,1952,2.3603385731559854,32,32,32,3310.0,0.0,3310,3310,4.0024183796856105,2.382391892670006,7
828,1984.0,0.0,1984,1984,2.396135265700483,32,32,32,3314.0,0.0,3314,3314,4.002415458937198,2.3823901541292845,7
829,1952.0,0.0,1952,1952,2.3546441495778048,32,32,32,3318.0,0.0,3318,3318,4.002412545235223,2.382388419782871,7
830,1984.0,0.0,1984,1984,2.3903614457831326,32,32,32,3322.0,0.0,3322,3322,4.002409638554217,2.382386689615605,7
831,1984.0,0.0,1984,1984,2.38748495788207,32,32,32,3326.0,0.0,3326,3326,4.0024067388688325,2.3823849636124,7
832,1984.0,0.0,1984,1984,2.3846153846153846,32,32,32,3330.0,0.0,3330,3330,4.002403846153846,2.3823832417582413,7
833,1984.0,0.0,1984,1984,2.381752701080432,32,32,32,3334.0,0.0,3334,3334,4.002400960384153,2.3823815240381863,7
834,1984.0,0.0,1984,1984,2.3788968824940047,32,32,32,3338.0,0.0,3338,3338,4.002398081534772,2.3823798104373646,7
835,1984.0,0.0,1984,1984,2.376047904191617,32,32,32,3342.0,0.0,3342,3342,4.002395209580838,2.382378100940975,7
836,1984.0,0.0,1984,1984,2.373205741626794,32,32,32,3346.0,0.0,3346,3346,4.002392344497608,2.3823763955342905,7
837,1984.0,0.0,1984,1984,2.3703703703703702,32,32,32,3350.0,0.0,3350,3350,4.002389486260454,2.3823746942026514,7
838,1984.0,0.0,1984,1984,2.367541766109785,32,32,32,3354.0,0.0,3354,3354,4.002386634844869,2.3823729969314695,7
839,2016.0,0.0,2016,2016,2.402860548271752,32,32,32,3358.0,0.0,3358,3358,4.00238379022646,2.3823713037062264,7
840,2016.0,0.0,2016,2016,2.4,32,32,32,3362.0,0.0,3362,3362,4.002380952380952,2.3823696145124718,7
841,1984.0,0.0,1984,1984,2.3590963139120094,32,32,32,3366.0,0.0,3366,3366,4.002378121284186,2.3823679293358246,7
842,2016.0,0.0,2016,2016,2.3942992874109263,32,32,32,3370.0,0.0,3370,3370,4.002375296912114,2.382366248161973,7
843,2016.0,0.0,2016,2016,2.391459074733096,32,32,32,3374.0,0.0,3374,3374,4.002372479240806,2.3823645709766703,7
844,2016.0,0.0,2016,2016,2.3886255924170614,32,32,32,3378.0,0.0,3378,3378,4.002369668246446,2.3823628977657414,7
845,1984.0,0.0,1984,1984,2.34792899408284,32,32,32,3382.0,0.0,3382,3382,4.002366863905325,2.382361228515075,7
846,2016.0,0.0,2016,2016,2.382978723404255,32,32,32,3386.0,0.0,3386,3386,4.002364066193853,2.3823595632106267,7
847,2048.0,0.0,2048,2048,2.4179456906729633,32,32,32,3390.0,0.0,3390,3390,4.002361275088548,2.3823579018384216,7
848,2016.0,0.0,2016,2016,2.3773584905660377,32,32,32,3394.0,0.0,3394,3394,4.002358490566038,2.382356244384546,7
849,2016.0,0.0,2016,2016,2.374558303886926,32,32,32,3398.0,0.0,3398,3398,4.002355712603062,2.382354590835156,7
850,2016.0,0.0,2016,2016,2.3717647058823528,32,32,32,3402.0,0.0,3402,3402,4.00235294117647,2.3823529411764706,7
851,2048.0,0.0,2048,2048,2.406580493537015,32,32,32,3406.0,0.0,3406,3406,4.00235017626322,2.382351295394774,7
852,2016.0,0.0,2016,2016,2.3661971830985915,32,32,32,3410.0,0.0,3410,3410,4.002347417840376,2.3823496534764144,7
853,2048.0,0.0,2048,2048,2.4009378663540444,32,32,32,3414.0,0.0,3414,3414,4.002344665885111,2.3823480154078043,7
854,2048.0,0.0,2048,2048,2.398126463700234,32,32,32,3418.0,0.0,3418,3418,4.0023419203747075,2.382346381175421,7
855,2016.0,0.0,2016,2016,2.357894736842105,32,32,32,3422.0,0.0,3422,3422,4.002339181286549,2.382344750765803,7
856,2048.0,0.0,2048,2048,2.392523364485981,32,32,32,3426.0,0.0,3426,3426,4.002336448598131,2.382343124165554,7
857,2048.0,0.0,2048,2048,2.3897316219369893,32,32,32,3430.0,0.0,3430,3430,4.002333722287048,2.382341501361338,7
858,2048.0,0.0,2048,2048,2.386946386946387,32,32,32,3434.0,0.0,3434,3434,4.002331002331002,2.382339882339882,7
859,2048.0,0.0,2048,2048,2.3841676367869615,32,32,32,3438.0,0.0,3438,3438,4.002328288707799,2.3823382670879756,7
860,2048.0,0.0,2048,2048,2.3813953488372093,32,32,32,3442.0,0.0,3442,3442,4.002325581395349,2.382336655592469,7
861,2080.0,0.0,2080,2080,2.415795586527294,32,32,32,3446.0,0.0,3446,3446,4.002322880371661,2.3823350478402747,7
862,2048.0,0.0,2048,2048,2.3758700696055683,32,32,32,3450.0,0.0,3450,3450,4.002320185614849,2.3823334438183625,7
863,2080.0,0.0,2080,2080,2.410196987253766,32,32,32,3454.0,0.0,3454,3454,4.002317497103129,2.382331843513767,7
864,2048.0,0.0,2048,2048,2.3703703703703702,32,32,32,3458.0,0.0,3458,3458,4.002314814814815,2.3823302469135803,7
865,2080.0,0.0,2080,2080,2.4046242774566475,32,32,32,3462.0,0.0,3462,3462,4.002312138728324,2.3823286540049544,7
866,2080.0,0.0,2080,2080,2.4018475750577366,32,32,32,3466.0,0.0,3466,3466,4.002309468822171,2.382327064775102,7
