reps,gt_mean_ns,gt_std_ns,gt_min_ns,gt_max_ns,gt_per_iter_ns,gt_tick_min_ns,gt_tick_mode_ns,gt_tick_gcd_ns,clk_mean_cycles,clk_std_cycles,clk_min_cycles,clk_max_cycles,clk_per_iter_cycles,clk_per_iter_ns_at_GHz,clk_tick_min_cycles
456,1088.0,0.0,1088,1088,2.3859649122807016,32,32,32,1831.0,0.0,1831,1831,4.015350877192983,2.390089807852966,7
457,1088.0,0.0,1088,1088,2.3807439824945296,32,32,32,1835.0,0.0,1835,1835,4.0153172866520785,2.39006981348338,7
458,1088.0,0.0,1088,1088,2.3755458515283845,32,32,32,1839.0,0.0,1839,1839,4.0152838427947595,2.390049906425452,7
459,1088.0,0.0,1088,1088,2.3703703703703702,32,32,32,1843.0,0.0,1843,1843,4.015250544662309,2.390030086108517,7
460,1088.0,0.0,1088,1088,2.365217391304348,32,32,32,1847.0,0.0,1847,1847,4.015217391304348,2.3900103519668736,7
461,1088.0,0.0,1088,1088,2.3600867678958783,32,32,32,1851.0,0.0,1851,1851,4.015184381778742,2.389990703439727,7
462,1120.0,0.0,1120,1120,2.4242424242424243,32,32,32,1855.0,0.0,1855,1855,4.015151515151516,2.38997113997114,7
463,1120.0,0.0,1120,1120,2.4190064794816415,32,32,32,1859.0,0.0,1859,1859,4.015118790496761,2.3899516610099765,7
464,1088.0,0.0,1088,1088,2.3448275862068964,32,32,32,1863.0,0.0,1863,1863,4.015086206896552,2.3899322660098523,7
465,1120.0,0.0,1120,1120,2.4086021505376345,32,32,32,1867.0,0.0,1867,1867,4.01505376344086,2.389912954429083,7
466,1120.0,0.0,1120,1120,2.40343347639485,32,32,32,1871.0,0.0,1871,1871,4.015021459227468,2.3898937257306354,7
467,1120.0,0.0,1120,1120,2.398286937901499,32,32,32,1875.0,0.0,1875,1875,4.014989293361884,2.3898745793820737,7
468,1120.0,0.0,1120,1120,2.393162393162393,32,32,32,1879.0,0.0,1879,1879,4.014957264957265,2.389855514855515,7
469,1120.0,0.0,1120,1120,2.388059701492537,32,32,32,1883.0,0.0,1883,1883,4.014925373134329,2.3898365316275765,7
470,1152.0,0.0,1152,1152,2.451063829787234,32,32,32,1887.0,0.0,1887,1887,4.014893617021277,2.389817629179331,7
471,1152.0,0.0,1152,1152,2.445859872611465,32,32,32,1891.0,0.0,1891,1891,4.014861995753716,2.3897988069962595,7
472,1152.0,0.0,1152,1152,2.440677966101695,32,32,32,1895.0,0.0,1895,1895,4.014830508474576,2.3897800645682,7
473,1120.0,0.0,1120,1120,2.367864693446089,32,32,32,1899.0,0.0,1899,1899,4.014799154334038,2.3897614013893085,7
474,1152.0,0.0,1152,1152,2.430379746835443,32,32,32,1903.0,0.0,1903,1903,4.014767932489452,2.389742816958007,7
475,1152.0,0.0,1152,1152,2.425263157894737,32,32,32,1907.0,0.0,1907,1907,4.014736842105263,2.389724310776942,7
476,1152.0,0.0,1152,1152,2.4201680672268906,32,32,32,1911.0,0.0,1911,1911,4.014705882352941,2.389705882352941,7
477,1152.0,0.0,1152,1152,2.4150943396226414,32,32,32,1915.0,0.0,1915,1915,4.014675052410902,2.3896875311969654,7
478,1152.0,0.0,1152,1152,2.410041841004184,32,32,32,1919.0,0.0,1919,1919,4.014644351464435,2.3896692568240683,7
479,1120.0,0.0,1120,1120,2.338204592901879,32,32,32,1923.0,0.0,1923,1923,4.014613778705637,2.3896510587533553,7
480,1152.0,0.0,1152,1152,2.4,32,32,32,1927.0,0.0,1927,1927,4.014583333333333,2.3896329365079367,7
481,1152.0,0.0,1152,1152,2.395010395010395,32,32,32,1931.0,0.0,1931,1931,4.014553014553014,2.389614889614889,7
482,1152.0,0.0,1152,1152,2.3900414937759336,32,32,32,1935.0,0.0,1935,1935,4.014522821576763,2.3895969176052163,7
483,1152.0,0.0,1152,1152,2.3850931677018634,32,32,32,1939.0,0.0,1939,1939,4.0144927536231885,2.3895790200138025,7
484,1152.0,0.0,1152,1152,2.3801652892561984,32,32,32,1943.0,0.0,1943,1943,4.014462809917355,2.389561196379378,7
485,1184.0,0.0,1184,1184,2.441237113402062,32,32,32,1947.0,0.0,1947,1947,4.014432989690722,2.389543446244477,7
486,1152.0,0.0,1152,1152,2.3703703703703702,32,32,32,1951.0,0.0,1951,1951,4.01440329218107,2.389525769155399,7
487,1152.0,0.0,1152,1152,2.3655030800821355,32,32,32,1955.0,0.0,1955,1955,4.014373716632443,2.3895081646621685,7
488,1184.0,0.0,1184,1184,2.4262295081967213,32,32,32,1959.0,0.0,1959,1959,4.014344262295082,2.389490632318501,7
489,1184.0,0.0,1184,1184,2.4212678936605316,32,32,32,1963.0,0.0,1963,1963,4.014314928425358,2.3894731716817605,7
490,1184.0,0.0,1184,1184,2.416326530612245,32,32,32,1967.0,0.0,1967,1967,4.014285714285714,2.389455782312925,7
491,1184.0,0.0,1184,1184,2.4114052953156824,32,32,32,1971.0,0.0,1971,1971,4.014256619144603,2.3894384637765493,7
492,1184.0,0.0,1184,1184,2.4065040650406506,32,32,32,1975.0,0.0,1975,1975,4.014227642276423,2.389421215640728,7
493,1184.0,0.0,1184,1184,2.4016227180527383,32,32,32,1979.0,0.0,1979,1979,4.0141987829614605,2.38940403747706,7
494,1216.0,0.0,1216,1216,2.4615384615384617,32,32,32,1983.0,0.0,1983,1983,4.01417004048583,2.389386928860613,7
495,1184.0,0.0,1184,1184,2.391919191919192,32,32,32,1987.0,0.0,1987,1987,4.014141414141414,2.389369889369889,7
496,1184.0,0.0,1184,1184,2.3870967741935485,32,32,32,1991.0,0.0,1991,1991,4.014112903225806,2.3893529185867894,7
497,1184.0,0.0,1184,1184,2.3822937625754528,32,32,32,1995.0,0.0,1995,1995,4.014084507042254,2.3893360160965798,7
498,1184.0,0.0,1184,1184,2.3775100401606424,32,32,32,1999.0,0.0,1999,1999,4.014056224899599,2.3893191814878563,7
499,1216.0,0.0,1216,1216,2.43687374749499,32,32,32,2003.0,0.0,2003,2003,4.014028056112225,2.389302414352515,7
500,1216.0,0.0,1216,1216,2.432,32,32,32,2007.0,0.0,2007,2007,4.014,2.3892857142857142,7
501,1216.0,0.0,1216,1216,2.4271457085828345,32,32,32,2011.0,0.0,2011,2011,4.013972055888224,2.3892690808858474,7
502,1216.0,0.0,1216,1216,2.4223107569721116,32,32,32,2015.0,0.0,2015,2015,4.01394422310757,2.389252513754506,7
503,1216.0,0.0,1216,1216,2.4174950298210733,32,32,32,2019.0,0.0,2019,2019,4.013916500994036,2.3892360124964496,7
504,1216.0,0.0,1216,1216,2.4126984126984126,32,32,32,2023.0,0.0,2023,2023,4.013888888888889,2.3892195767195767,7
505,1216.0,0.0,1216,1216,2.407920792079208,32,32,32,2027.0,0.0,2027,2027,4.013861386138614,2.3892032060348893,7
506,1184.0,0.0,1184,1184,2.3399209486166006,32,32,32,2031.0,0.0,2031,2031,4.013833992094861,2.389186900056465,7
507,1216.0,0.0,1216,1216,2.398422090729783,32,32,32,2035.0,0.0,2035,2035,4.013806706114399,2.3891706584014276,7
508,1216.0,0.0,1216,1216,2.393700787401575,32,32,32,2039.0,0.0,2039,2039,4.0137795275590555,2.389154480689914,7
509,1216.0,0.0,1216,1216,2.388998035363458,32,32,32,2043.0,0.0,2043,2043,4.013752455795678,2.3891383665450463,7
510,1216.0,0.0,1216,1216,2.384313725490196,32,32,32,2047.0,0.0,2047,2047,4.013725490196078,2.389122315592904,7
511,1216.0,0.0,1216,1216,2.379647749510763,32,32,32,2051.0,0.0,2051,2051,4.013698630136986,2.3891063274624917,7
512,1216.0,0.0,1216,1216,2.375,32,32,32,2055.0,0.0,2055,2055,4.013671875,2.3890904017857144,7
513,1248.0,0.0,1248,1248,2.4327485380116958,32,32,32,2059.0,0.0,2059,2059,4.01364522417154,2.3890745381973453,7
514,1248.0,0.0,1248,1248,2.4280155642023344,32,32,32,2063.0,0.0,2063,2063,4.0136186770428015,2.389058736335001,7
515,1216.0,0.0,1216,1216,2.3611650485436892,32,32,32,2067.0,0.0,2067,2067,4.0135922330097085,2.389042995839112,7
516,1216.0,0.0,1216,1216,2.356589147286822,32,32,32,2071.0,0.0,2071,2071,4.013565891472868,2.3890273163528977,7
517,1248.0,0.0,1248,1248,2.413926499032882,32,32,32,2075.0,0.0,2075,2075,4.013539651837524,2.389011697522336,7
518,1248.0,0.0,1248,1248,2.4092664092664093,32,32,32,2079.0,0.0,2079,2079,4.013513513513513,2.3889961389961387,7
519,1248.0,0.0,1248,1248,2.4046242774566475,32,32,32,2083.0,0.0,2083,2083,4.0134874759152215,2.388980640425727,7
520,1280.0,0.0,1280,1280,2.4615384615384617,32,32,32,2087.0,0.0,2087,2087,4.013461538461539,2.3889652014652016,7
521,1216.0,0.0,1216,1216,2.3339731285988483,32,32,32,2091.0,0.0,2091,2091,4.0134357005758154,2.3889498217713188,7
522,1248.0,0.0,1248,1248,2.3908045977011496,32,32,32,2095.0,0.0,2095,2095,4.013409961685824,2.3889345010034666,7
523,1248.0,0.0,1248,1248,2.3862332695984705,32,32,32,2099.0,0.0,2099,2099,4.013384321223709,2.3889192388236364,7
524,1280.0,0.0,1280,1280,2.4427480916030535,32,32,32,2103.0,0.0,2103,2103,4.013358778625954,2.3889040348964015,7
525,1248.0,0.0,1248,1248,2.3771428571428572,32,32,32,2107.0,0.0,2107,2107,4.013333333333334,2.388888888888889,7
526,1280.0,0.0,1280,1280,2.4334600760456273,32,32,32,2111.0,0.0,2111,2111,4.013307984790875,2.388873800470759,7
527,1248.0,0.0,1248,1248,2.3681214421252372,32,32,32,2115.0,0.0,2115,2115,4.013282732447818,2.3888587693141776,7
528,1280.0,0.0,1280,1280,2.4242424242424243,32,32,32,2119.0,0.0,2119,2119,4.013257575757576,2.3888437950937953,7
529,1248.0,0.0,1248,1248,2.3591682419659734,32,32,32,2123.0,0.0,2123,2123,4.013232514177694,2.3888288774867226,7
530,1248.0,0.0,1248,1248,2.3547169811320754,32,32,32,2127.0,0.0,2127,2127,4.013207547169811,2.3888140161725064,7
531,1280.0,0.0,1280,1280,2.4105461393596985,32,32,32,2131.0,0.0,2131,2131,4.013182674199624,2.3887992108331093,7
532,1280.0,0.0,1280,1280,2.406015037593985,32,32,32,2135.0,0.0,2135,2135,4.0131578947368425,2.3887844611528823,7
533,1280.0,0.0,1280,1280,2.401500938086304,32,32,32,2139.0,0.0,2139,2139,4.01313320825516,2.3887697668185472,7
534,1280.0,0.0,1280,1280,2.397003745318352,32,32,32,2143.0,0.0,2143,2143,4.01310861423221,2.3887551275191727,7
535,1280.0,0.0,1280,1280,2.392523364485981,32,32,32,2147.0,0.0,2147,2147,4.013084112149532,2.38874054294615,7
536,1280.0,0.0,1280,1280,2.388059701492537,32,32,32,2151.0,0.0,2151,2151,4.013059701492537,2.388726012793177,7
537,1312.0,0.0,1312,1312,2.4432029795158288,32,32,32,2155.0,0.0,2155,2155,4.013035381750465,2.3887115367562295,7
538,1280.0,0.0,1280,1280,2.379182156133829,32,32,32,2159.0,0.0,2159,2159,4.0130111524163565,2.3886971145335454,7
539,1312.0,0.0,1312,1312,2.434137291280148,32,32,32,2163.0,0.0,2163,2163,4.012987012987013,2.388682745825603,7
540,1280.0,0.0,1280,1280,2.3703703703703702,32,32,32,2167.0,0.0,2167,2167,4.012962962962963,2.388668430335097,7
541,1280.0,0.0,1280,1280,2.3659889094269873,32,32,32,2171.0,0.0,2171,2171,4.012939001848429,2.388654167766922,7
542,1280.0,0.0,1280,1280,2.3616236162361623,32,32,32,2175.0,0.0,2175,2175,4.012915129151292,2.38863995782815,7
543,1312.0,0.0,1312,1312,2.416206261510129,32,32,32,2179.0,0.0,2179,2179,4.012891344383057,2.38862580022801,7
544,1280.0,0.0,1280,1280,2.3529411764705883,32,32,32,2183.0,0.0,2183,2183,4.012867647058823,2.388611694677871,7
545,1312.0,0.0,1312,1312,2.4073394495412845,32,32,32,2187.0,0.0,2187,2187,4.012844036697247,2.3885976408912186,7
546,1280.0,0.0,1280,1280,2.3443223443223444,32,32,32,2191.0,0.0,2191,2191,4.012820512820513,2.3885836385836385,7
547,1312.0,0.0,1312,1312,2.3985374771480803,32,32,32,2195.0,0.0,2195,2195,4.012797074954296,2.388569687472795,7
548,1312.0,0.0,1312,1312,2.394160583941606,32,32,32,2199.0,0.0,2199,2199,4.012773722627737,2.388555787278415,7
549,1312.0,0.0,1312,1312,2.389799635701275,32,32,32,2203.0,0.0,2203,2203,4.012750455373406,2.3885419377222656,7
550,1312.0,0.0,1312,1312,2.3854545454545453,32,32,32,2207.0,0.0,2207,2207,4.012727272727273,2.3885281385281383,7
551,1312.0,0.0,1312,1312,2.381125226860254,32,32,32,2211.0,0.0,2211,2211,4.012704174228675,2.3885143894218306,7
552,1312.0,0.0,1312,1312,2.3768115942028984,32,32,32,2215.0,0.0,2215,2215,4.01268115942029,2.388500690131125,7
553,1344.0,0.0,1344,1344,2.430379746835443,32,32,32,2219.0,0.0,2219,2219,4.012658227848101,2.3884870403857748,7
554,1312.0,0.0,1312,1312,2.368231046931408,32,32,32,2223.0,0.0,2223,2223,4.012635379061372,2.388473439917483,7
555,1344.0,0.0,1344,1344,2.4216216216216218,32,32,32,2227.0,0.0,2227,2227,4.012612612612613,2.3884598884598884,7
556,1344.0,0.0,1344,1344,2.41726618705036,32,32,32,2231.0,0.0,2231,2231,4.012589928057554,2.388446385748544,7
557,1312.0,0.0,1312,1312,2.355475763016158,32,32,32,2235.0,0.0,2235,2235,4.012567324955117,2.388432931520903,7
558,1344.0,0.0,1344,1344,2.4086021505376345,32,32,32,2239.0,0.0,2239,2239,4.012544802867383,2.3884195255162997,7
559,1344.0,0.0,1344,1344,2.4042933810375673,32,32,32,2243.0,0.0,2243,2243,4.01252236135957,2.3884061674759347,7
560,1312.0,0.0,1312,1312,2.342857142857143,32,32,32,2247.0,0.0,2247,2247,4.0125,2.388392857142857,7
561,1344.0,0.0,1344,1344,2.3957219251336896,32,32,32,2251.0,0.0,2251,2251,4.0124777183600715,2.3883795942619472,7
562,1344.0,0.0,1344,1344,2.391459074733096,32,32,32,2255.0,0.0,2255,2255,4.012455516014235,2.3883663785799016,7
563,1344.0,0.0,1344,1344,2.387211367673179,32,32,32,2259.0,0.0,2259,2259,4.012433392539965,2.388353209845217,7
564,1344.0,0.0,1344,1344,2.382978723404255,32,32,32,2263.0,0.0,2263,2263,4.01241134751773,2.3883400878081726,7
565,1376.0,0.0,1376,1376,2.4353982300884955,32,32,32,2267.0,0.0,2267,2267,4.012389380530974,2.3883270122208176,7
566,1344.0,0.0,1344,1344,2.374558303886926,32,32,32,2271.0,0.0,2271,2271,4.012367491166078,2.388313982836951,7
567,1376.0,0.0,1376,1376,2.4268077601410933,32,32,32,2275.0,0.0,2275,2275,4.012345679012346,2.3883009994121105,7
568,1376.0,0.0,1376,1376,2.4225352112676055,32,32,32,2279.0,0.0,2279,2279,4.012323943661972,2.388288061703555,7
569,1344.0,0.0,1344,1344,2.362038664323374,32,32,32,2283.0,0.0,2283,2283,4.012302284710017,2.388275169470248,7
570,1344.0,0.0,1344,1344,2.357894736842105,32,32,32,2287.0,0.0,2287,2287,4.012280701754386,2.3882623224728485,7
571,1344.0,0.0,1344,1344,2.3537653239929948,32,32,32,2291.0,0.0,2291,2291,4.012259194395797,2.388249520473688,7
572,1344.0,0.0,1344,1344,2.3496503496503496,32,32,32,2295.0,0.0,2295,2295,4.0122377622377625,2.3882367632367636,7
573,1376.0,0.0,1376,1376,2.4013961605584644,32,32,32,2299.0,0.0,2299,2299,4.012216404886562,2.3882240505277155,7
574,1376.0,0.0,1376,1376,2.397212543554007,32,32,32,2303.0,0.0,2303,2303,4.012195121951219,2.3882113821138207,7
575,1376.0,0.0,1376,1376,2.3930434782608696,32,32,32,2307.0,0.0,2307,2307,4.012173913043478,2.3881987577639747,7
576,1376.0,0.0,1376,1376,2.388888888888889,32,32,32,2311.0,0.0,2311,2311,4.012152777777778,2.388186177248677,7
577,1376.0,0.0,1376,1376,2.38474870017331,32,32,32,2315.0,0.0,2315,2315,4.012131715771231,2.3881736403400184,7
578,1376.0,0.0,1376,1376,2.3806228373702423,32,32,32,2319.0,0.0,2319,2319,4.0121107266435985,2.3881611468116657,7
579,1376.0,0.0,1376,1376,2.376511226252159,32,32,32,2323.0,0.0,2323,2323,4.0120898100172715,2.388148696438852,7
580,1376.0,0.0,1376,1376,2.372413793103448,32,32,32,2327.0,0.0,2327,2327,4.0120689655172415,2.388136288998358,7
581,1376.0,0.0,1376,1376,2.368330464716007,32,32,32,2331.0,0.0,2331,2331,4.0120481927710845,2.388123924268503,7
582,1376.0,0.0,1376,1376,2.3642611683848798,32,32,32,2335.0,0.0,2335,2335,4.012027491408935,2.3881116020291278,7
583,1408.0,0.0,1408,1408,2.4150943396226414,32,32,32,2339.0,0.0,2339,2339,4.0120068610634645,2.388099322061586,7
584,1408.0,0.0,1408,1408,2.410958904109589,32,32,32,2343.0,0.0,2343,2343,4.011986301369863,2.3880870841487276,7
585,1408.0,0.0,1408,1408,2.4068376068376067,32,32,32,2347.0,0.0,2347,2347,4.011965811965812,2.388074888074888,7
586,1408.0,0.0,1408,1408,2.4027303754266214,32,32,32,2351.0,0.0,2351,2351,4.011945392491468,2.3880627336258735,7
587,1376.0,0.0,1376,1376,2.34412265758092,32,32,32,2355.0,0.0,2355,2355,4.0119250425894375,2.3880506205889507,7
588,1408.0,0.0,1408,1408,2.3945578231292517,32,32,32,2359.0,0.0,2359,2359,4.011904761904762,2.3880385487528346,7
589,1408.0,0.0,1408,1408,2.390492359932088,32,32,32,2363.0,0.0,2363,2363,4.01188455008489,2.3880265179076727,7
590,1408.0,0.0,1408,1408,2.386440677966102,32,32,32,2367.0,0.0,2367,2367,4.011864406779661,2.388014527845036,7
591,1408.0,0.0,1408,1408,2.3824027072758036,32,32,32,2371.0,0.0,2371,2371,4.011844331641286,2.3880025783579084,7
592,1408.0,0.0,1408,1408,2.3783783783783785,32,32,32,2375.0,0.0,2375,2375,4.011824324324325,2.3879906692406694,7
593,1408.0,0.0,1408,1408,2.3743676222596966,32,32,32,2379.0,0.0,2379,2379,4.011804384485666,2.387978800289087,7
594,1408.0,0.0,1408,1408,2.3703703703703702,32,32,32,2383.0,0.0,2383,2383,4.011784511784512,2.3879669713003047,7
595,1408.0,0.0,1408,1408,2.3663865546218488,32,32,32,2387.0,0.0,2387,2387,4.011764705882353,2.387955182072829,7
596,1408.0,0.0,1408,1408,2.3624161073825505,32,32,32,2391.0,0.0,2391,2391,4.011744966442953,2.38794343240652,7
597,1408.0,0.0,1408,1408,2.358458961474037,32,32,32,2395.0,0.0,2395,2395,4.011725293132328,2.3879317221025764,7
598,1440.0,0.0,1440,1440,2.408026755852843,32,32,32,2399.0,0.0,2399,2399,4.011705685618729,2.387920050963529,7
599,1440.0,0.0,1440,1440,2.4040066777963274,32,32,32,2403.0,0.0,2403,2403,4.011686143572621,2.387908418793227,7
600,1440.0,0.0,1440,1440,2.4,32,32,32,2407.0,0.0,2407,2407,4.011666666666667,2.3878968253968256,7
601,1440.0,0.0,1440,1440,2.3960066555740434,32,32,32,2411.0,0.0,2411,2411,4.011647254575707,2.387885270580778,7
602,1440.0,0.0,1440,1440,2.39202657807309,32,32,32,2415.0,0.0,2415,2415,4.011627906976744,2.387873754152824,7
603,1440.0,0.0,1440,1440,2.388059701492537,32,32,32,2419.0,0.0,2419,2419,4.011608623548922,2.387862275921977,7
604,1440.0,0.0,1440,1440,2.384105960264901,32,32,32,2423.0,0.0,2423,2423,4.01158940397351,2.3878508356985177,7
605,1440.0,0.0,1440,1440,2.3801652892561984,32,32,32,2427.0,0.0,2427,2427,4.011570247933884,2.3878394332939785,7
606,1440.0,0.0,1440,1440,2.376237623762376,32,32,32,2431.0,0.0,2431,2431,4.011551155115511,2.387828068521138,7
607,1440.0,0.0,1440,1440,2.372322899505766,32,32,32,2435.0,0.0,2435,2435,4.011532125205931,2.3878167411940066,7
608,1472.0,0.0,1472,1472,2.4210526315789473,32,32,32,2439.0,0.0,2439,2439,4.011513157894737,2.3878054511278197,7
609,1440.0,0.0,1440,1440,2.3645320197044337,32,32,32,2443.0,0.0,2443,2443,4.011494252873563,2.3877941981390256,7
610,1440.0,0.0,1440,1440,2.360655737704918,32,32,32,2447.0,0.0,2447,2447,4.011475409836065,2.387782982045277,7
611,1472.0,0.0,1472,1472,2.409165302782324,32,32,32,2451.0,0.0,2451,2451,4.011456628477905,2.3877718026654198,7
612,1472.0,0.0,1472,1472,2.4052287581699345,32,32,32,2455.0,0.0,2455,2455,4.011437908496732,2.387760659819483,7
613,1440.0,0.0,1440,1440,2.3491027732463294,32,32,32,2459.0,0.0,2459,2459,4.011419249592169,2.387749553328672,7
614,1472.0,0.0,1472,1472,2.3973941368078178,32,32,32,2463.0,0.0,2463,2463,4.011400651465798,2.387738483015356,7
615,1472.0,0.0,1472,1472,2.3934959349593496,32,32,32,2467.0,0.0,2467,2467,4.0113821138211385,2.3877274487030586,7
616,1472.0,0.0,1472,1472,2.3896103896103895,32,32,32,2471.0,0.0,2471,2471,4.011363636363637,2.3877164502164505,7
617,1472.0,0.0,1472,1472,2.385737439222042,32,32,32,2475.0,0.0,2475,2475,4.011345218800648,2.3877054873813384,7
618,1472.0,0.0,1472,1472,2.381877022653722,32,32,32,2479.0,0.0,2479,2479,4.011326860841424,2.3876945600246575,7
619,1472.0,0.0,1472,1472,2.378029079159935,32,32,32,2483.0,0.0,2483,2483,4.011308562197092,2.3876836679744597,7
620,1504.0,0.0,1504,1504,2.425806451612903,32,32,32,2487.0,0.0,2487,2487,4.0112903225806456,2.387672811059908,7
621,1472.0,0.0,1472,1472,2.3703703703703702,32,32,32,2491.0,0.0,2491,2491,4.011272141706924,2.3876619891112645,7
622,1504.0,0.0,1504,1504,2.418006430868167,32,32,32,2495.0,0.0,2495,2495,4.011254019292605,2.387651201959884,7
623,1472.0,0.0,1472,1472,2.362760834670947,32,32,32,2499.0,0.0,2499,2499,4.01123595505618,2.3876404494382024,7
624,1472.0,0.0,1472,1472,2.358974358974359,32,32,32,2503.0,0.0,2503,2503,4.011217948717949,2.3876297313797314,7
625,1504.0,0.0,1504,1504,2.4064,32,32,32,2507.0,0.0,2507,2507,4.0112,2.3876190476190473,7
626,1472.0,0.0,1472,1472,2.351437699680511,32,32,32,2511.0,0.0,2511,2511,4.0111821086261985,2.3876083979917846,7
627,1504.0,0.0,1504,1504,2.398724082934609,32,32,32,2515.0,0.0,2515,2515,4.011164274322169,2.3875977823346246,7
628,1504.0,0.0,1504,1504,2.394904458598726,32,32,32,2519.0,0.0,2519,2519,4.011146496815287,2.3875872004852896,7
629,1504.0,0.0,1504,1504,2.3910969793322736,32,32,32,2523.0,0.0,2523,2523,4.011128775834658,2.3875766522825344,7
630,1504.0,0.0,1504,1504,2.3873015873015873,32,32,32,2527.0,0.0,2527,2527,4.011111111111111,2.3875661375661377,7
631,1504.0,0.0,1504,1504,2.38351822503962,32,32,32,2531.0,0.0,2531,2531,4.011093502377179,2.3875556561768922,7
632,1504.0,0.0,1504,1504,2.3797468354430378,32,32,32,2535.0,0.0,2535,2535,4.011075949367089,2.3875452079566006,7
633,1504.0,0.0,1504,1504,2.375987361769352,32,32,32,2539.0,0.0,2539,2539,4.011058451816746,2.3875347927480632,7
634,1504.0,0.0,1504,1504,2.3722397476340693,32,32,32,2543.0,0.0,2543,2543,4.011041009463723,2.387524410395073,7
635,1536.0,0.0,1536,1536,2.4188976377952756,32,32,32,2547.0,0.0,2547,2547,4.011023622047244,2.387514060742407,7
636,1504.0,0.0,1504,1504,2.3647798742138364,32,32,32,2551.0,0.0,2551,2551,4.011006289308176,2.387503743635819,7
637,1536.0,0.0,1536,1536,2.411302982731554,32,32,32,2555.0,0.0,2555,2555,4.010989010989011,2.3874934589220302,7
638,1504.0,0.0,1504,1504,2.3573667711598745,32,32,32,2559.0,0.0,2559,2559,4.0109717868338555,2.3874832064487235,7
639,1536.0,0.0,1536,1536,2.403755868544601,32,32,32,2563.0,0.0,2563,2563,4.010954616588419,2.387472986064535,7
640,1536.0,0.0,1536,1536,2.4,32,32,32,2567.0,0.0,2567,2567,4.0109375,2.3874627976190474,7
641,1536.0,0.0,1536,1536,2.3962558502340094,32,32,32,2571.0,0.0,2571,2571,4.0109204368174725,2.387452640962781,7
642,1536.0,0.0,1536,1536,2.392523364485981,32,32,32,2575.0,0.0,2575,2575,4.010903426791277,2.3874425159471886,7
643,1536.0,0.0,1536,1536,2.3888024883359256,32,32,32,2579.0,0.0,2579,2579,4.010886469673406,2.3874324224246464,7
644,1536.0,0.0,1536,1536,2.3850931677018634,32,32,32,2583.0,0.0,2583,2583,4.010869565217392,2.3874223602484475,7
645,1536.0,0.0,1536,1536,2.3813953488372093,32,32,32,2587.0,0.0,2587,2587,4.010852713178295,2.3874123292727947,7
646,1536.0,0.0,1536,1536,2.3777089783281733,32,32,32,2591.0,0.0,2591,2591,4.010835913312693,2.3874023293527937,7
647,1568.0,0.0,1568,1568,2.4234930448222567,32,32,32,2595.0,0.0,2595,2595,4.0108191653786704,2.3873923603444465,7
648,1536.0,0.0,1536,1536,2.3703703703703702,32,32,32,2599.0,0.0,2599,2599,4.010802469135802,2.3873824221046442,7
649,1536.0,0.0,1536,1536,2.366718027734977,32,32,32,2603.0,0.0,2603,2603,4.010785824345146,2.3873725144911586,7
650,1536.0,0.0,1536,1536,2.3630769230769233,32,32,32,2607.0,0.0,2607,2607,4.010769230769231,2.3873626373626373,7
651,1568.0,0.0,1568,1568,2.4086021505376345,32,32,32,2611.0,0.0,2611,2611,4.010752688172043,2.387352790578597,7
652,1568.0,0.0,1568,1568,2.4049079754601226,32,32,32,2615.0,0.0,2615,2615,4.0107361963190185,2.3873429739994156,7
653,1568.0,0.0,1568,1568,2.4012251148545176,32,32,32,2619.0,0.0,2619,2619,4.010719754977029,2.387333187486327,7
654,1568.0,0.0,1568,1568,2.397553516819572,32,32,32,2623.0,0.0,2623,2623,4.010703363914373,2.387323430901412,7
655,1568.0,0.0,1568,1568,2.3938931297709924,32,32,32,2627.0,0.0,2627,2627,4.010687022900763,2.387313704107597,7
656,1568.0,0.0,1568,1568,2.3902439024390243,32,32,32,2631.0,0.0,2631,2631,4.010670731707317,2.387304006968641,7
657,1568.0,0.0,1568,1568,2.3866057838660577,32,32,32,2635.0,0.0,2635,2635,4.010654490106545,2.387294339349134,7
658,1568.0,0.0,1568,1568,2.382978723404255,32,32,32,2639.0,0.0,2639,2639,4.01063829787234,2.3872847011144884,7
659,1568.0,0.0,1568,1568,2.379362670713202,32,32,32,2643.0,0.0,2643,2643,4.01062215477997,2.3872750921309343,7
660,1568.0,0.0,1568,1568,2.375757575757576,32,32,32,2647.0,0.0,2647,2647,4.010606060606061,2.3872655122655124,7
661,1600.0,0.0,1600,1600,2.4205748865355523,32,32,32,2651.0,0.0,2651,2651,4.010590015128593,2.3872559613860673,7
662,1568.0,0.0,1568,1568,2.3685800604229605,32,32,32,2655.0,0.0,2655,2655,4.0105740181268885,2.387246439361243,7
663,1600.0,0.0,1600,1600,2.4132730015082955,32,32,32,2659.0,0.0,2659,2659,4.010558069381599,2.3872369460604754,7
664,1600.0,0.0,1600,1600,2.4096385542168677,32,32,32,2663.0,0.0,2663,2663,4.010542168674699,2.3872274813539875,7
665,1600.0,0.0,1600,1600,2.406015037593985,32,32,32,2667.0,0.0,2667,2667,4.010526315789473,2.387218045112782,7
666,1600.0,0.0,1600,1600,2.4024024024024024,32,32,32,2671.0,0.0,2671,2671,4.01051051051051,2.387208637208637,7
667,1568.0,0.0,1568,1568,2.350824587706147,32,32,32,2675.0,0.0,2675,2675,4.010494752623688,2.3871992575141,7
